Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
20,6175,5758,8943,15134,6797,9067,51874,736,336,344,1214,359,413,3402,2230,2650,687,1706,1524,830,875,839,75,645,469,89,698,227,1,0.076,1131,84.2
21,6065,5575,8883,14765,6547,8844,50679,869,375,383,1402,426,480,3935,2192,2587,693,1737,1393,799,871,739,72,690,432,75,831,322,1,0.112,1308,86
22,5824,5528,8619,14367,6355,8516,49209,934,420,506,1602,499,571,4532,2210,2585,663,1680,1417,730,854,711,66,657,395,66,935,307,1,0.112,1473,86
23,5573,5254,8237,13718,6150,8178,47110,1077,474,528,1759,527,662,5027,2094,2484,694,1685,1333,758,788,758,80,680,415,73,1067,347,1,0.124,1655,86
24,5204,5118,7864,12976,5786,7953,44901,1097,549,616,1916,603,673,5454,1973,2426,640,1483,1218,775,770,699,61,611,336,81,1145,384,1,0.15,1787,86
25,4913,4729,7352,12364,5600,7448,42406,1154,578,648,2239,662,790,6071,1772,2169,622,1473,1245,658,708,631,60,577,391,75,1222,423,1,0.173,1941,86
1,6633,6247,9784,16310,7164,9765,55903,1,1,0,1,0,0,3,2389,2864,820,1928,1529,897,969,833,86,782,459,98,0,0,0,0,3,0
2,6832,6219,9845,16202,7258,9735,56091,3,1,0,2,0,0,6,2522,2868,774,1921,1596,897,1040,851,70,757,477,99,2,1,1,0,3,4.1
3,6861,6329,9597,16101,7244,9635,55767,7,1,0,7,0,0,15,2585,3014,811,1900,1600,841,1032,924,78,779,519,81,4,2,1,0.001,7,4.1
4,6711,6123,9624,16149,7191,9672,55470,8,1,2,10,0,4,25,2477,2843,782,1913,1603,893,992,825,91,744,489,85,5,3,1,0.001,7,5
5,6697,6109,9601,16258,7173,9637,55475,4,2,2,8,2,4,22,2507,2875,766,1864,1550,905,1075,853,84,769,476,91,4,2,1,0.001,11,5
6,6625,6143,9874,16422,7094,9894,56052,7,8,6,14,3,3,41,2411,2857,777,1927,1496,903,976,865,77,737,453,101,10,6,1,0.002,15,14
7,6679,6230,9702,16385,7343,9909,56248,10,7,4,17,7,9,54,2460,2951,759,1927,1620,879,981,878,61,788,493,77,8,2,1,0.001,24,40
8,6669,6165,9817,16371,7367,9826,56215,22,5,6,31,8,9,81,2466,2931,786,1916,1539,867,980,907,86,793,464,80,21,7,1,0.002,30,40
9,6622,6227,10015,16600,7341,9887,56692,19,7,14,32,9,9,90,2451,2938,842,1959,1663,885,991,832,73,756,510,87,14,3,1,0.001,33,40
10,6640,6423,9807,16584,7349,9922,56725,18,11,6,28,17,6,86,2487,3093,798,1931,1652,923,993,944,86,755,477,106,23,13,1,0.004,40,40
11,6646,6277,9947,16574,7357,9969,56770,35,5,9,43,19,20,131,2498,2950,778,1989,1565,888,944,902,92,772,467,85,28,6,1,0.002,51,40
12,6687,6423,10047,16708,7480,9976,57321,36,16,21,61,16,21,171,2473,3049,772,2024,1624,919,956,898,74,830,483,89,36,11,1,0.003,72,40
13,6793,6433,10013,16786,7432,9948,57405,67,16,9,83,27,33,235,2463,3010,809,1981,1644,872,979,924,88,798,533,73,58,17,1,0.005,98,40
14,6866,6421,10035,16717,7395,10034,57468,93,30,31,111,24,32,321,2542,2957,819,2015,1613,876,987,864,84,804,512,88,74,30,1,0.009,141,40
15,6980,6335,9992,16729,7484,10169,57689,122,33,36,141,36,44,412,2557,3009,801,1972,1604,968,998,843,83,795,449,105,98,31,1,0.009,173,43.4
16,6880,6248,10127,16838,7497,9977,57567,143,47,54,178,56,78,556,2453,3000,793,1995,1662,853,996,928,87,813,478,103,112,36,1,0.011,233,43.4
17,6806,6476,9872,16776,7444,10267,57641,210,61,73,302,75,112,833,2473,3022,765,2006,1652,939,1020,927,74,799,523,87,171,61,1,0.018,307,43.4
18,6900,6313,9951,16671,7575,9962,57372,284,106,93,389,117,155,1144,2556,2922,787,1946,1624,876,1073,902,88,744,458,94,240,91,1,0.027,411,56.3
19,6814,6288,9895,16711,7390,10145,57243,366,118,161,538,140,200,1523,2538,2923,792,1892,1635,907,1005,897,68,768,482,76,337,116,1,0.035,526,56.3
20,6763,6317,9907,16559,7451,9965,56962,384,183,178,708,218,243,1914,2489,2992,813,2000,1661,884,1008,904,65,809,501,86,426,137,1,0.041,645,68.7
21,6679,6266,9885,16339,7367,9875,56411,497,217,277,921,243,342,2497,2490,2896,832,2016,1614,860,1002,865,81,791,487,97,504,168,1,0.051,745,68.9
22,6609,6179,9432,16032,7294,9607,55153,598,304,350,1089,346,382,3069,2389,2899,793,1849,1589,914,969,870,71,770,464,98,585,201,1,0.062,873,91.2
23,6475,5835,9489,15788,6946,9634,54167,688,312,407,1264,380,449,3500,2438,2690,776,1838,1580,864,992,794,67,724,468,96,698,221,1,0.07,1006,91.2
24,6192,5937,9290,15238,6996,9101,52754,740,404,375,1363,444,470,3796,2372,2701,702,1783,1522,804,914,809,74,721,473,86,783,253,1,0.082,1159,91.2
25,6037,5831,8949,14822,6603,8786,51028,817,393,414,1446,423,537,4030,2166,2641,724,1717,1445,793,907,795,87,723,430,87,818,294,1,0.097,1258,91.2
1,6607,6248,9590,16299,7150,9812,55706,0,1,0,0,0,0,1,2515,2900,712,1853,1606,842,952,904,74,726,508,82,1,1,1,0,0,0
2,6618,6212,9690,16099,7344,9542,55505,0,0,0,0,0,0,0,2453,2924,762,1926,1593,844,947,906,69,762,492,97,0,0,1,0,0,2.2
3,6624,6165,9897,16089,7140,9626,55541,0,0,0,0,0,0,0,2369,2915,759,1888,1548,818,953,886,67,758,467,82,0,0,1,0,0,2.2
4,6724,6242,9451,16100,7156,9654,55327,0,0,0,0,0,0,0,2536,2945,758,1911,1598,814,1022,890,63,774,498,74,0,0,1,0,0,2.2
5,6670,6002,9563,16050,7246,9752,55283,0,0,0,0,0,0,0,2530,2837,781,1934,1558,851,1032,830,66,718,488,76,0,0,1,0,0,2.2
6,6501,6125,9634,16190,7276,9688,55414,0,0,0,0,0,0,0,2439,2811,773,1919,1554,897,933,866,76,786,470,90,0,0,1,0,0,2.2
7,6539,6274,9682,16284,7181,9791,55751,0,0,0,0,0,0,0,2385,2899,762,1904,1579,846,953,922,72,763,445,82,0,0,1,0,0,2.2
8,6731,6196,9723,16443,7325,9854,56272,0,0,0,0,0,0,0,2485,2923,766,1984,1624,879,1009,868,64,788,499,86,0,0,1,0,0,2.2
9,6701,6240,9803,16321,7312,9787,56164,0,0,0,0,0,0,0,2528,2907,801,1984,1609,848,991,873,84,768,477,76,0,0,1,0,0,2.2
10,6723,6275,9872,16370,7276,9915,56431,0,0,0,0,0,0,0,2484,2985,810,1954,1548,831,1016,882,79,779,468,76,0,0,1,0,0,2.2
11,6727,6262,9880,16416,7435,9838,56558,0,0,0,0,0,0,0,2524,2866,797,1941,1615,832,1015,879,90,808,504,91,0,0,1,0,0,2.2
12,6795,6251,9857,16600,7359,9829,56691,0,0,0,0,0,0,0,2515,2935,817,1909,1611,923,991,861,77,732,491,98,0,0,1,0,0,2.2
13,6824,6262,9809,16475,7277,9971,56618,0,0,0,0,0,0,0,2510,2973,724,1937,1505,927,1014,926,72,742,441,89,0,0,1,0,0,2.2
14,6834,6265,9919,16464,7349,9899,56730,0,0,0,0,0,0,0,2529,2891,819,1920,1662,910,1028,864,93,779,534,104,0,0,1,0,0,2.2
15,6871,6314,10011,16493,7393,9837,56919,0,0,0,0,0,0,0,2513,2979,768,1885,1559,950,1022,891,74,752,459,84,0,0,1,0,0,2.2
16,6863,6425,10032,16638,7291,10055,57304,0,0,0,0,0,0,0,2523,3081,780,1983,1654,956,1026,893,70,821,488,107,0,0,1,0,0,2.2
17,6780,6349,9845,16517,7481,9960,56932,0,0,0,0,0,0,0,2550,3019,759,1878,1680,918,1049,883,67,717,517,93,0,0,1,0,0,2.2
18,6693,6264,9952,16735,7354,9974,56972,0,0,0,0,0,0,0,2450,2973,773,2016,1568,931,972,844,60,810,471,95,0,0,1,0,0,2.2
19,6729,6425,9893,16538,7395,10059,57039,0,0,0,0,0,0,0,2484,3011,787,2019,1650,825,1050,934,88,832,507,83,0,0,1,0,0,2.2
20,6820,6309,9841,16624,7591,9973,57158,0,0,0,0,0,0,0,2526,2988,784,1939,1658,889,1006,876,82,740,550,87,0,0,1,0,0,2.2
21,6782,6183,9948,16893,7444,10064,57314,0,0,0,0,0,0,0,2544,2899,781,2003,1599,899,990,867,91,815,479,80,0,0,1,0,0,2.2
22,6718,6348,10005,16906,7510,10212,57699,0,0,0,0,0,0,0,2473,3030,793,2047,1690,950,1002,919,86,800,448,87,0,0,1,0,0,2.2
23,6702,6403,10120,16839,7617,10098,57779,0,0,0,0,0,0,0,2455,3020,847,1974,1718,880,965,925,84,763,515,102,0,0,1,0,0,2.2
24,6785,6454,10078,16938,7511,10311,58077,0,0,0,0,0,0,0,2529,3014,801,1953,1667,876,1002,874,74,792,489,89,0,0,1,0,0,2.2
25,6866,6409,10345,17039,7695,10182,58536,0,0,0,0,0,0,0,2513,3014,861,2027,1704,893,1028,915,93,801,509,91,0,0,1,0,0,2.2
1,6608,6290,9658,16184,7140,9784,55664,0,1,0,0,0,1,2,2495,2976,752,1913,1551,863,996,886,83,772,446,83,0,0,0,0,2,0
2,6645,6216,9599,16107,7280,9586,55433,4,0,0,1,1,0,6,2418,2844,780,1899,1593,850,967,861,63,773,462,86,4,3,1,0.001,1,2.2
3,6768,6097,9634,16033,7077,9659,55268,0,0,0,1,1,1,3,2476,2888,759,1824,1641,862,987,839,65,782,491,80,0,0,1,0,2,12
4,6680,6164,9521,16044,7202,9739,55350,0,0,0,1,0,0,1,2427,2916,753,1899,1503,856,972,861,80,781,461,97,0,0,1,0,1,12
5,6713,6171,9615,16063,7276,9492,55330,0,0,0,0,0,0,0,2481,2829,783,1897,1601,872,995,858,82,753,470,87,0,0,1,0,0,12
6,6784,6097,9709,16174,7053,9740,55557,0,0,0,0,0,0,0,2504,2813,778,1928,1562,825,926,820,67,739,442,94,0,0,1,0,0,12
7,6746,6229,9621,16021,7292,9553,55462,0,0,0,0,0,0,0,2524,3013,741,1911,1593,884,1039,870,69,782,480,80,0,0,1,0,0,12
8,6611,6168,9661,16170,7044,9727,55381,0,0,0,0,0,0,0,2481,2879,756,1979,1520,895,957,836,74,808,459,89,0,0,1,0,0,12
9,6612,6080,9518,16147,7233,9833,55423,0,0,0,0,0,0,0,2454,2882,790,1936,1486,875,989,909,70,737,467,85,0,0,1,0,0,12
10,6550,6080,9681,16309,7334,9804,55758,0,0,0,0,0,0,0,2403,2863,770,1948,1636,886,907,893,78,763,471,79,0,0,1,0,0,12
11,6550,6218,9587,16208,7268,9768,55599,0,0,0,0,0,0,0,2401,2877,793,1932,1602,888,1017,845,80,759,505,81,0,0,1,0,0,12
12,6661,6120,9594,16292,7260,9846,55773,0,0,0,0,0,0,0,2382,2917,748,1841,1576,887,960,852,83,712,441,83,0,0,1,0,0,12
13,6638,6112,9799,16118,7324,9878,55869,0,0,0,0,0,0,0,2488,2881,818,1889,1608,861,1003,863,95,789,496,78,0,0,1,0,0,12
14,6526,6194,9939,16285,7407,9840,56191,0,0,0,0,0,0,0,2401,2919,766,1936,1601,885,924,858,81,794,465,78,0,0,1,0,0,12
15,6582,6438,10003,16316,7312,9877,56528,0,0,0,0,0,0,0,2335,3017,820,1818,1605,882,952,879,72,717,471,95,0,0,1,0,0,12
16,6871,6335,9762,16490,7420,10113,56991,0,0,0,0,0,0,0,2459,3004,802,1923,1667,845,974,911,74,765,515,82,0,0,1,0,0,12
17,6907,6241,9927,16479,7530,9857,56941,0,0,0,0,0,0,0,2573,2914,726,1998,1628,924,1081,894,83,808,466,86,0,0,1,0,0,12
18,6824,6319,9984,16455,7243,9881,56706,0,0,0,0,0,0,0,2563,2935,753,1950,1595,841,1058,853,77,719,480,83,0,0,1,0,0,12
19,6832,6394,9750,16437,7425,9847,56685,0,0,0,0,0,0,0,2520,3016,772,1958,1669,864,1040,896,55,748,540,84,0,0,1,0,0,12
20,6835,6247,9946,16549,7366,9833,56776,0,0,0,0,0,0,0,2516,2992,777,1976,1631,893,995,864,75,797,489,92,0,0,1,0,0,12
21,6752,6340,10044,16529,7243,9978,56886,0,0,0,0,0,0,0,2537,2975,817,1939,1579,908,1056,900,80,785,449,94,0,0,1,0,0,12
22,6743,6359,10057,16553,7414,9729,56855,0,0,0,0,0,0,0,2479,3032,848,1989,1581,894,1015,932,96,824,470,92,0,0,1,0,0,12
23,6801,6411,9780,16703,7260,10100,57055,0,0,0,0,0,0,0,2576,2988,776,1973,1546,924,1054,898,73,787,442,83,0,0,1,0,0,12
24,6820,6264,9845,16529,7518,9929,56905,0,0,0,0,0,0,0,2560,2876,800,1918,1613,905,995,870,83,773,500,91,0,0,1,0,0,12
25,6841,6233,10071,16750,7394,9958,57247,0,0,0,0,0,0,0,2505,2955,813,1993,1614,907,997,873,78,768,483,87,0,0,1,0,0,12
1,6614,6351,9665,16253,7085,9767,55735,0,0,2,0,1,0,3,2487,2978,757,1935,1584,884,1015,894,83,755,482,75,0,0,0,0,2,0
2,6716,6166,9677,16013,7240,9663,55475,1,1,0,4,0,0,6,2504,2929,824,1900,1623,836,1038,853,86,729,477,80,1,1,1,0,3,1.4
3,6628,6165,9589,16003,7247,9593,55225,1,0,2,4,1,3,11,2437,2891,737,1894,1587,883,995,891,74,749,480,94,3,1,1,0,3,14.4
4,6644,6107,9637,16149,7141,9632,55310,0,1,2,7,2,0,12,2440,2844,719,1959,1596,935,973,857,69,791,452,93,1,1,1,0,6,15.3
5,6621,6244,9608,15838,7076,9444,54831,2,1,3,15,3,5,29,2413,2962,757,1826,1618,870,941,898,96,712,466,80,4,2,1,0.001,12,15.3
6,6631,6157,9263,15895,7031,9543,54520,2,8,3,15,3,7,38,2491,2957,726,1908,1524,833,1007,897,71,740,468,72,7,3,1,0.001,17,15.3
7,6559,5941,9502,16000,7180,9661,54843,27,5,6,13,6,5,62,2482,2812,775,1925,1581,869,993,824,84,737,476,75,22,10,1,0.003,21,30
8,6430,5954,9713,16071,7165,9497,54830,23,8,9,31,11,11,93,2380,2735,749,1863,1542,861,950,847,74,714,479,85,20,9,1,0.003,36,36.9
9,6451,6263,9565,16330,7107,9878,55594,22,11,6,40,8,19,106,2382,2966,765,1934,1531,863,966,881,74,792,471,80,23,6,1,0.002,48,36.9
10,6559,6184,9719,16272,7314,9842,55890,25,15,8,55,18,16,137,2416,2920,751,1905,1602,852,964,861,78,808,489,72,34,11,1,0.003,57,62.6
11,6592,6167,9759,16453,7319,9798,56088,40,21,18,72,20,23,194,2426,2931,743,1944,1627,965,971,912,71,808,484,88,39,12,1,0.004,78,62.6
12,6557,6261,9754,16482,7163,9843,56060,70,34,25,110,39,50,328,2456,2975,779,1943,1551,904,1027,874,88,792,459,106,66,21,1,0.006,139,62.6
13,6594,6262,9719,16309,7253,9852,55989,117,50,39,174,59,57,496,2435,2925,777,1939,1577,906,969,849,85,759,464,98,108,45,1,0.014,222,62.6
14,6629,6221,9620,16202,7269,9773,55714,189,48,64,221,62,78,662,2414,2976,793,1895,1652,892,987,897,87,743,516,91,128,43,1,0.013,284,62.6
15,6564,6168,9538,16194,7192,9811,55467,231,83,84,321,97,111,927,2508,2890,723,1920,1599,894,1019,897,78,787,450,101,207,72,1,0.022,364,62.6
16,6479,6075,9627,16016,7216,9614,55027,264,134,136,450,141,162,1287,2454,2900,819,1807,1591,890,957,883,99,701,481,89,281,75,1,0.023,510,62.6
17,6371,6074,9475,16068,6999,9668,54655,359,164,171,630,197,224,1745,2363,2937,778,1914,1542,890,964,855,58,799,499,80,341,126,1,0.039,679,62.6
18,6328,5927,9390,15842,6988,9499,53974,538,218,260,924,259,309,2508,2398,2757,770,1854,1533,813,963,786,80,767,435,84,533,186,1,0.06,858,62.6
19,6209,5856,9253,15549,6976,9482,53325,672,288,363,1196,370,408,3297,2384,2724,760,1856,1542,868,940,810,66,730,452,78,660,211,1,0.069,1063,62.6
20,5983,5739,9066,15106,6886,9038,51818,846,433,470,1478,450,513,4190,2247,2660,684,1801,1560,803,877,802,53,725,457,84,870,284,1,0.095,1326,66.4
21,5848,5676,8624,14517,6492,8757,49914,972,500,489,1747,525,619,4852,2167,2665,689,1768,1394,775,876,827,65,713,378,81,1018,311,1,0.106,1512,71.2
22,5625,5392,8281,13787,6262,8351,47698,1061,537,596,2026,597,735,5552,2062,2514,703,1579,1347,745,812,739,78,665,431,93,1135,383,1,0.136,1667,71.2
23,5413,5103,7906,13023,5858,7909,45212,1127,577,701,2263,656,772,6096,1998,2381,638,1529,1286,701,787,742,81,589,369,83,1183,390,1,0.147,1769,77.2
24,5088,4742,7365,12341,5540,7386,42462,1167,645,784,2460,727,874,6657,1888,2221,596,1447,1213,692,738,688,63,573,355,74,1335,416,1,0.167,1905,77.2
25,4702,4315,6768,11379,5057,6845,39066,1236,730,823,2470,772,875,6906,1756,2011,515,1337,1125,596,647,590,48,546,339,65,1404,458,1,0.205,1946,77.2
1,6628,6324,9836,16303,7147,9824,56062,0,0,1,0,0,0,1,2397,3026,802,1929,1590,875,992,936,77,829,477,84,0,0,0,0,1,0
2,6732,6289,9796,16245,7306,9670,56038,0,0,0,0,0,0,0,2495,2962,791,1888,1611,872,962,923,76,789,504,93,0,0,0,0,0,1
3,6773,6245,9880,16252,7281,9826,56257,0,0,0,0,0,0,0,2578,2983,820,1921,1622,899,1023,904,91,736,487,90,0,0,0,0,0,1
4,6667,6227,9720,16505,7260,9799,56178,0,0,0,0,0,0,0,2473,2952,794,1991,1635,942,993,899,75,766,483,103,0,0,0,0,0,1
5,6633,6208,9954,16400,7200,9920,56315,0,0,0,0,0,0,0,2465,2949,829,1971,1583,874,915,869,99,782,504,83,0,0,0,0,0,1
6,6619,6415,9735,16153,7326,9732,55980,0,0,0,0,0,0,0,2350,2966,752,1889,1553,921,978,826,57,728,472,90,0,0,0,0,0,1
7,6895,6269,9781,16312,7224,9873,56354,0,0,0,0,0,0,0,2523,2943,787,1921,1585,863,990,902,85,772,467,89,0,0,0,0,0,1
8,6864,6145,9733,16314,7336,9835,56227,0,0,0,0,0,0,0,2531,2848,769,1979,1559,850,1002,879,62,813,471,79,0,0,0,0,0,1
9,6787,6272,9798,16530,7340,9818,56545,0,0,0,0,0,0,0,2525,2902,788,1968,1624,921,1007,888,90,778,480,99,0,0,0,0,0,1
10,6788,6318,9833,16547,7255,9877,56618,0,0,0,0,0,0,0,2481,2960,732,1950,1533,868,976,903,76,779,475,97,0,0,0,0,0,1
11,6830,6284,9855,16559,7315,9982,56825,0,0,0,0,0,0,0,2507,2923,740,1987,1570,888,996,857,61,782,472,100,0,0,0,0,0,1
12,6894,6277,9911,16573,7415,9950,57020,0,0,0,0,0,0,0,2471,3020,821,1866,1629,880,1013,932,83,759,509,96,0,0,0,0,0,1
13,6819,6349,9956,16746,7399,10035,57304,0,0,0,0,0,0,0,2455,2956,787,2020,1651,900,1040,901,76,779,514,83,0,0,0,0,0,1
14,6920,6396,10062,16738,7409,10039,57564,0,0,0,0,0,0,0,2511,2964,798,1973,1635,848,973,931,77,790,469,67,0,0,0,0,0,1
15,6990,6440,9915,16768,7527,10034,57674,0,0,0,0,0,0,0,2623,3084,822,1995,1674,910,1083,944,88,834,450,91,0,0,0,0,0,1
16,6848,6318,9990,16755,7456,10230,57597,0,0,0,0,0,0,0,2474,2963,784,2014,1646,941,977,901,69,820,483,89,0,0,0,0,0,1
17,6874,6343,10110,16857,7558,10096,57838,0,0,0,0,0,0,0,2495,2962,784,2014,1673,913,982,947,84,808,509,92,0,0,0,0,0,1
18,6939,6488,10065,16866,7558,10075,57991,0,0,0,0,0,0,0,2502,3023,818,1960,1699,921,980,912,66,750,522,93,0,0,0,0,0,1
19,7075,6436,10200,16914,7416,10068,58109,0,0,0,0,0,0,0,2653,2999,826,1987,1544,876,1090,875,86,760,492,94,0,0,0,0,0,1
20,7058,6581,10071,16905,7478,10206,58299,0,0,0,0,0,0,0,2588,3136,819,2040,1648,912,1003,936,77,815,495,90,0,0,0,0,0,1
21,7008,6513,10190,16837,7559,10135,58242,0,0,0,0,0,0,0,2550,3069,846,2074,1652,963,1053,917,85,820,503,96,0,0,0,0,0,1
22,7044,6515,10117,16841,7482,10000,57999,0,0,0,0,0,0,0,2569,2973,841,2048,1634,941,1046,914,79,782,489,93,0,0,0,0,0,1
23,7111,6486,10076,16854,7402,9990,57919,0,0,0,0,0,0,0,2680,3049,817,1964,1527,868,1031,921,78,821,470,88,0,0,0,0,0,1
24,7026,6465,10252,16992,7447,10117,58299,0,0,0,0,0,0,0,2580,3072,815,1997,1624,971,1068,912,92,777,475,105,0,0,0,0,0,1
25,6984,6626,9973,16949,7440,10296,58268,0,0,0,0,0,0,0,2534,3186,818,1970,1644,942,1017,917,82,800,531,99,0,0,0,0,0,1
1,6665,6269,9831,16343,7143,9917,56168,1,0,1,0,0,1,3,2472,2973,792,1890,1578,874,953,894,74,742,506,94,0,0,0,0,2,0
2,6667,6289,9731,16174,7390,9785,56036,1,0,0,2,2,0,5,2426,2886,765,1998,1582,814,969,858,79,812,468,86,0,0,0,0,5,14.2
3,6801,6246,9628,16311,7342,9839,56167,1,0,2,6,2,1,12,2544,2931,795,1932,1634,865,1026,868,94,791,486,85,3,1,1,0,4,14.2
4,6750,6156,9735,16354,7319,9908,56222,0,0,1,11,5,5,22,2476,2904,767,1884,1548,898,986,886,81,735,458,74,2,2,1,0.001,13,14.2
5,6691,6301,9823,16561,7311,9792,56479,2,1,9,15,1,3,31,2530,2903,852,1985,1521,908,995,918,103,820,435,86,3,2,1,0.001,10,14.2
6,6751,6168,10063,16615,7227,10049,56873,7,6,5,14,1,3,36,2429,2868,853,1899,1552,883,946,913,78,741,482,88,10,3,1,0.001,14,14.2
7,6824,6332,9943,16595,7428,10188,57310,11,7,5,12,6,4,45,2479,2973,805,2026,1663,918,1000,925,104,779,483,77,13,4,1,0.001,19,14.2
8,6849,6372,9834,16583,7557,10095,57290,18,5,7,22,2,5,59,2534,3005,772,1946,1710,932,1016,943,72,789,525,96,14,7,1,0.002,33,21.5
9,6880,6322,9826,16776,7485,9995,57284,25,10,6,35,12,13,101,2556,2967,770,2057,1582,917,1032,926,100,805,484,90,15,7,1,0.002,46,21.5
10,6856,6288,10038,16868,7433,9874,57357,51,15,13,54,19,28,180,2503,2953,746,1979,1601,908,996,936,69,778,484,90,35,13,1,0.004,66,21.5
11,6866,6412,9958,16782,7327,10076,57421,66,25,23,92,29,26,261,2543,2984,789,1978,1585,923,1010,934,69,781,460,94,59,15,1,0.004,87,76.7
12,6904,6346,9840,16670,7521,9996,57277,100,29,37,156,44,53,419,2561,2943,798,1931,1651,904,1027,891,78,769,483,77,99,33,1,0.01,129,76.7
13,6887,6271,10142,16771,7387,9902,57360,124,60,50,215,71,63,583,2566,2916,820,1973,1604,892,995,872,83,721,475,96,128,41,1,0.013,170,76.7
14,6826,6450,9878,16713,7295,9981,57143,173,59,65,252,61,75,685,2496,3022,788,1939,1608,890,1030,910,70,805,481,91,153,55,1,0.016,210,76.7
15,6857,6333,9877,16612,7313,9832,56824,205,84,105,310,105,104,913,2560,2986,802,1927,1646,907,975,901,79,733,484,82,184,56,1,0.017,282,76.7
16,6757,6233,9747,16393,7267,9966,56363,270,113,120,444,123,162,1232,2505,3010,780,1955,1588,936,1011,942,76,779,469,101,259,92,1,0.027,362,76.8
17,6556,6189,9811,16033,7289,9647,55525,316,140,157,536,167,194,1510,2403,2925,807,1803,1574,835,943,885,89,737,477,90,315,113,1,0.035,429,76.8
18,6521,6213,9447,16012,7092,9770,55055,405,190,161,622,194,230,1802,2366,2923,804,1960,1573,867,911,879,77,801,457,91,414,140,1,0.044,494,76.8
19,6527,5950,9344,15684,7184,9271,53960,463,209,188,735,218,256,2069,2392,2815,747,1811,1545,802,962,864,62,734,467,82,441,147,1,0.046,585,76.8
20,6371,5886,9389,15683,6837,9220,53386,521,247,271,874,268,281,2462,2347,2789,755,1784,1480,824,914,886,75,704,444,89,512,162,1,0.052,705,76.8
21,6126,5881,8975,15190,6720,9184,52076,599,283,315,1027,300,374,2898,2288,2740,700,1839,1450,810,904,831,65,786,451,87,599,206,1,0.066,789,76.8
22,6079,5568,8878,14679,6685,8942,50831,689,300,366,1133,365,445,3298,2299,2647,695,1686,1437,750,951,775,62,676,420,66,675,227,1,0.077,893,76.8
23,5793,5574,8738,14435,6557,8532,49629,742,362,382,1287,398,481,3652,2132,2616,707,1693,1476,790,818,783,57,686,433,80,767,233,1,0.082,1014,76.8
24,5661,5489,8374,14003,6050,8410,47987,795,420,459,1447,400,549,4070,2145,2626,714,1656,1277,759,859,781,72,705,385,81,838,280,1,0.097,1161,76.8
25,5411,5148,8061,13341,5976,8030,45967,911,415,476,1535,481,533,4351,2099,2443,670,1579,1315,703,861,742,84,681,364,61,925,324,1,0.116,1243,83.8
1,6662,6295,9760,16232,7138,9772,55859,0,1,0,0,0,0,1,2454,2913,776,1902,1621,939,934,879,79,767,484,92,1,1,1,0,0,0
2,6738,6152,9698,15939,7209,9638,55374,0,0,0,0,0,0,0,2487,2903,804,1902,1613,903,999,917,86,792,489,99,0,0,1,0,0,5.8
3,6666,6178,9565,15958,7128,9553,55048,0,0,0,0,0,0,0,2404,2943,789,1956,1540,800,940,868,82,759,444,93,0,0,1,0,0,5.8
4,6662,6063,9620,15920,7202,9452,54919,0,0,0,0,0,0,0,2529,2861,754,1850,1621,875,1019,850,77,722,496,107,0,0,1,0,0,5.8
5,6526,6168,9533,15892,6957,9679,54755,0,0,0,0,0,0,0,2342,2941,802,1850,1608,810,947,860,91,732,498,65,0,0,1,0,0,5.8
6,6620,5986,9388,15853,7229,9559,54635,0,0,0,0,0,0,0,2422,2797,796,1940,1588,874,1015,822,79,731,491,89,0,0,1,0,0,5.8
7,6587,5901,9514,15966,6999,9635,54602,0,0,0,0,0,0,0,2397,2712,800,1948,1462,805,965,860,88,759,421,96,0,0,1,0,0,5.8
8,6592,6050,9481,15985,7190,9561,54859,0,0,0,0,0,0,0,2415,2892,772,1939,1648,867,1000,861,81,797,485,84,0,0,1,0,0,5.8
9,6568,6061,9539,15995,7087,9444,54694,0,0,0,0,0,0,0,2467,2833,740,1919,1532,871,968,835,79,740,422,82,0,0,1,0,0,5.8
10,6531,6118,9741,16027,7012,9629,55058,0,0,0,0,0,0,0,2397,2915,772,1946,1495,878,985,878,90,793,462,103,0,0,1,0,0,5.8
11,6524,6225,9712,15920,7121,9654,55156,0,0,0,0,0,0,0,2367,2963,784,1936,1549,865,940,934,87,779,469,85,0,0,1,0,0,5.8
12,6650,6212,9475,15749,7164,9710,54960,0,0,0,0,0,0,0,2462,2921,769,1888,1597,870,996,929,83,730,477,97,0,0,1,0,0,5.8
13,6665,5979,9450,15638,7216,9562,54510,0,0,0,0,0,0,0,2466,2834,822,1887,1591,913,966,850,80,770,466,104,0,0,1,0,0,5.8
14,6548,5998,9604,15892,7085,9466,54593,0,0,0,0,0,0,0,2360,2819,778,1845,1570,828,940,832,98,752,457,82,0,0,1,0,0,5.8
15,6575,6103,9547,15761,7089,9426,54501,0,0,0,0,0,0,0,2482,2792,757,1825,1524,839,996,870,73,724,463,83,0,0,1,0,0,5.8
