Year,AdultMale,YearlingMale,FawnMale,AdultFemale,YearlingFemale,FawnFemale,TotalPreHarvestPop,AdultMaleCWD,YearlingMaleCWD,FawnMaleCWD,AdultFemaleCWD,YearlingFemaleCWD,FawnFemaleCWD,TotalCWD,AdultMaleHarvest,YearlingMaleHarvest,FawnMaleHarvest,AdultFemaleHarvest,YearlingFemaleHarvest,FawnFemaleHarvest,AdultMaleTested,YearlingMaleTested,FawnMaleTested,AdultFemaleTested,YearlingFemaleTested,FawnFemaleTested,CWDhuntedDeer,CWDtestedDeer,DetProb,ObsPrev,CWDArea,MaxDistSpark
10,6693,6179,9878,16387,7275,9873,56285,0,0,0,0,0,0,0,2460,2899,782,1998,1550,871,974,859,94,766,432,87,0,0,0,0,0,5
1,6671,6266,9730,16229,7160,9676,55732,0,1,0,0,0,1,2,2538,2943,781,1879,1615,848,987,874,81,762,511,80,1,1,1,0,1,0
2,6627,6246,9746,16212,7230,9734,55795,0,0,0,0,1,0,1,2525,2997,762,1929,1607,896,978,908,82,779,467,86,1,0,1,0,0,4.1
3,6549,6300,9817,16009,7193,9572,55440,0,0,0,0,0,0,0,2447,2961,818,1817,1544,891,994,926,91,753,442,68,0,0,1,0,0,4.1
4,6613,6202,9544,16120,7084,9674,55237,0,0,0,0,0,0,0,2465,2875,790,1813,1609,866,989,880,86,729,486,78,0,0,1,0,0,4.1
5,6663,5994,9739,16092,7170,9734,55392,0,0,0,0,0,0,0,2403,2827,802,1901,1562,896,941,841,88,764,470,91,0,0,1,0,0,4.1
6,6593,6242,9701,16164,7270,9874,55844,0,0,0,0,0,0,0,2466,2960,756,1891,1604,875,963,881,69,766,483,85,0,0,1,0,0,4.1
7,6626,6176,9778,16297,7354,9771,56002,0,0,0,0,0,0,0,2427,2896,827,1981,1567,861,958,846,82,774,481,108,0,0,1,0,0,4.1
8,6697,6200,9787,16215,7313,9885,56097,0,0,0,0,0,0,0,2463,2956,809,1841,1632,880,1016,854,79,753,460,78,0,0,1,0,0,4.1
9,6664,6258,9804,16275,7309,9795,56105,0,0,0,0,0,0,0,2445,3043,803,1884,1569,842,1002,931,64,741,494,83,0,0,1,0,0,4.1
10,6639,6283,9790,16491,7258,9814,56275,0,0,0,0,0,0,0,2444,2984,802,1939,1516,878,1020,916,98,773,462,89,0,0,1,0,0,4.1
1,6635,6264,9794,16210,7130,9719,55752,0,1,0,1,0,0,2,2482,2957,783,1961,1479,921,975,902,69,723,470,107,1,1,1,0,1,0
2,6628,6239,9613,16190,7186,9645,55501,0,0,0,0,0,0,0,2469,2947,792,1900,1610,871,964,868,73,759,489,84,0,0,1,0,0,3.6
3,6597,6157,9731,16044,7171,9605,55305,0,0,0,0,0,0,0,2443,2901,774,1988,1518,886,972,915,71,806,472,78,0,0,1,0,0,3.6
4,6588,6203,9606,16031,7094,9596,55118,0,0,0,0,0,0,0,2411,2896,750,1912,1501,868,942,878,61,747,467,94,0,0,1,0,0,3.6
5,6668,6202,9540,15969,7165,9703,55247,0,0,0,0,0,0,0,2555,2960,732,1839,1521,850,1015,883,71,694,478,69,0,0,1,0,0,3.6
6,6568,6110,9800,16204,7213,9603,55498,0,0,0,0,0,0,0,2448,2887,794,1949,1603,851,1002,909,85,793,494,86,0,0,1,0,0,3.6
7,6569,6300,9621,16250,7161,9687,55588,0,0,0,0,0,0,0,2457,2953,719,1978,1553,916,991,872,64,804,436,94,0,0,1,0,0,3.6
8,6658,6207,9619,16197,7203,9710,55594,0,0,0,0,0,0,0,2545,2877,810,1886,1565,870,1000,866,93,752,459,99,0,0,1,0,0,3.6
9,6632,6085,9726,16311,7176,9776,55706,0,0,0,0,0,0,0,2482,2853,762,1902,1562,862,1020,869,75,770,463,101,0,0,1,0,0,3.6
10,6572,6286,9926,16395,7255,9785,56219,0,0,0,0,0,0,0,2419,2977,778,1892,1626,852,983,910,72,769,505,98,0,0,1,0,0,3.6
1,6649,6294,9811,16328,7141,9768,55991,0,0,2,2,0,1,5,2435,2970,767,1852,1549,891,988,892,74,748,448,75,0,0,0,0,2,0
2,6731,6263,9678,16112,7208,9777,55769,1,1,0,2,1,0,5,2501,2985,768,1834,1578,887,1022,920,60,721,459,87,1,1,1,0,2,3.6
3,6698,6200,9698,16144,7334,9734,55808,5,0,0,1,1,2,9,2466,2917,808,1917,1603,889,965,862,88,779,478,78,3,1,1,0,5,3.6
4,6687,6281,9748,16293,7203,9621,55833,1,0,1,4,1,0,7,2424,2947,835,1966,1558,858,987,858,66,798,485,74,1,1,1,0,4,5.4
5,6801,6191,9852,16280,7102,9947,56173,0,2,2,7,1,5,17,2502,2937,768,1917,1538,885,959,870,76,759,474,85,3,1,1,0,7,9.2
6,6736,6298,9661,16279,7433,9896,56303,1,0,1,10,3,2,17,2485,2978,746,1936,1645,888,928,899,68,802,462,78,1,1,1,0,10,9.2
7,6740,6146,9715,16436,7349,9789,56175,1,2,4,10,3,2,22,2489,2855,733,1929,1594,951,1009,841,76,756,437,95,3,1,1,0,9,9.5
8,6688,6288,9967,16574,7200,9841,56558,5,3,5,14,3,4,34,2426,2931,803,1969,1628,843,990,860,80,757,500,79,7,2,1,0.001,10,17.5
9,6760,6299,9902,16526,7317,9770,56574,4,4,7,23,4,3,45,2472,2919,756,1901,1680,887,1003,898,78,769,485,79,10,2,1,0.001,20,53
10,6790,6341,9880,16458,7266,9918,56653,7,12,8,32,17,14,90,2550,2988,789,1933,1561,853,985,916,73,764,460,91,11,4,1,0.001,36,53
1,6657,6301,9507,16274,7153,9788,55680,0,1,0,0,0,0,1,2465,3018,745,1875,1540,890,973,887,73,778,448,85,0,0,0,0,1,0
2,6696,6115,9698,16055,7213,9546,55323,2,0,0,0,0,0,2,2493,2865,715,1897,1661,835,957,859,66,762,500,96,0,0,0,0,2,4
3,6675,6241,9501,15852,7138,9642,55049,2,0,0,0,0,0,2,2476,2902,732,1829,1620,855,1013,886,80,721,478,92,1,0,0,0,1,4
4,6756,6107,9541,15944,7173,9687,55208,1,0,0,0,0,0,1,2488,2979,801,1909,1552,877,1003,856,85,782,465,83,0,0,0,0,1,4
5,6560,6108,9683,16054,7227,9554,55186,2,0,0,0,0,0,2,2428,2891,806,1933,1548,855,967,845,92,751,451,82,1,0,0,0,1,4
6,6594,6184,9516,16268,7091,9635,55288,1,0,0,0,0,0,1,2474,2886,752,1874,1548,893,983,877,75,718,444,97,1,0,0,0,0,4
7,6640,6077,9760,16234,7174,9771,55656,0,0,0,0,0,0,0,2469,2865,758,1892,1563,830,1030,867,90,775,476,77,0,0,0,0,0,4
8,6562,6234,9737,16386,7321,9675,55915,0,0,0,0,0,0,0,2390,2874,770,2029,1615,896,942,888,83,848,463,87,0,0,0,0,0,4
9,6698,6162,9877,16388,7147,9754,56026,0,0,0,0,0,0,0,2434,2898,750,1979,1605,901,991,892,86,794,474,81,0,0,0,0,0,4
10,6689,6382,9749,16047,7228,9703,55798,0,0,0,0,0,0,0,2463,3034,726,1933,1595,865,972,854,97,757,506,83,0,0,0,0,0,4
1,6648,6280,9681,16318,7146,9728,55801,0,0,0,0,0,0,0,2480,2972,755,1987,1565,816,963,908,72,787,480,77,0,0,0,0,0,0
2,6672,6178,9625,15956,7243,9663,55337,0,0,0,0,0,0,0,2477,2952,810,1895,1575,897,958,935,64,778,491,87,0,0,0,0,0,2.2
3,6603,6132,9593,15977,7114,9693,55112,0,0,0,0,0,0,0,2458,2855,767,1893,1572,902,974,813,91,777,489,92,0,0,0,0,0,2.2
4,6621,6118,9638,16040,7199,9607,55223,0,0,0,0,0,0,0,2450,2884,764,1860,1554,816,987,876,68,726,464,80,0,0,0,0,0,2.2
5,6629,6144,9620,16095,7164,9710,55362,0,0,0,0,0,0,0,2468,2877,764,1875,1570,889,991,878,72,752,457,105,0,0,0,0,0,2.2
6,6630,6139,9682,16175,7200,9597,55423,0,0,0,0,0,0,0,2532,2805,812,1859,1577,859,1059,879,68,757,472,94,0,0,0,0,0,2.2
7,6622,6130,9678,16350,7115,9665,55560,0,0,0,0,0,0,0,2430,2864,767,1889,1564,845,895,860,74,780,479,79,0,0,0,0,0,2.2
8,6676,6203,9652,16324,7164,9871,55890,0,0,0,0,0,0,0,2481,2976,749,1989,1595,872,990,914,75,762,469,78,0,0,0,0,0,2.2
9,6590,6134,9873,16269,7335,9755,55956,0,0,0,0,0,0,0,2462,2916,793,1929,1639,868,954,949,66,769,500,95,0,0,0,0,0,2.2
10,6556,6253,9741,16349,7255,9771,55925,0,0,0,0,0,0,0,2421,2971,789,1875,1517,853,930,910,71,799,441,89,0,0,0,0,0,2.2
1,6626,6249,9741,16205,7219,9737,55777,0,0,0,0,0,1,1,2448,2924,784,1980,1602,884,977,892,60,776,498,87,0,0,0,0,1,0
2,6725,6213,9665,16014,7199,9618,55434,1,0,0,0,1,1,3,2511,2830,703,1902,1598,894,1023,859,76,805,460,94,1,0,0,0,2,3
3,6745,6217,9533,15951,7100,9715,55261,1,1,0,3,1,0,6,2479,2973,766,1850,1589,884,958,931,94,740,480,97,0,0,0,0,4,4
4,6650,6104,9578,16014,7211,9634,55191,3,1,3,5,1,2,15,2452,2893,759,1911,1600,866,961,875,71,754,473,86,1,0,0,0,7,4
5,6591,6063,9710,16133,7184,9643,55324,6,3,3,7,2,3,24,2455,2872,792,1904,1630,867,972,841,71,749,485,79,4,1,1,0,10,33.6
6,6507,6179,9776,16140,7175,9871,55648,6,4,2,9,5,2,28,2421,2851,761,1845,1571,842,945,864,80,734,455,88,5,2,1,0.001,13,33.6
7,6619,6293,9628,16236,7353,9729,55858,14,2,2,13,0,8,39,2423,2960,736,1863,1604,817,971,895,70,742,509,90,6,2,1,0.001,17,33.6
8,6699,6156,9842,16366,7273,9858,56194,13,8,3,21,2,6,53,2499,2853,754,1972,1596,922,1012,872,85,789,446,76,15,4,1,0.001,21,40.3
9,6677,6325,9893,16377,7271,9807,56350,21,8,8,31,12,6,86,2514,2925,814,2027,1588,924,959,832,82,797,473,80,20,9,1,0.003,34,40.3
10,6756,6335,9709,16395,7228,9839,56262,33,11,9,44,7,17,121,2464,3006,786,1916,1600,919,998,916,78,731,462,74,22,7,1,0.002,51,40.3
1,6643,6203,9614,16222,7150,9656,55488,0,1,1,0,0,1,3,2464,2953,746,1986,1595,900,987,915,63,822,480,102,0,0,0,0,1,0
2,6645,6095,9613,15868,7147,9579,54947,1,0,0,0,1,1,3,2510,2867,771,1839,1614,840,999,895,83,779,492,91,0,0,0,0,1,2.2
3,6601,6091,9348,15709,7095,9696,54540,0,0,0,1,1,0,2,2569,2845,773,1856,1588,901,1055,873,91,736,486,103,0,0,0,0,2,2.2
4,6480,6115,9381,15772,7150,9471,54369,1,1,0,1,0,1,4,2377,2967,783,1827,1622,819,983,887,80,724,510,94,2,0,0,0,1,2.8
5,6431,5990,9452,15908,6999,9552,54332,0,0,0,0,0,0,0,2354,2819,775,1792,1558,894,960,859,66,703,472,93,0,0,0,0,0,2.8
6,6463,6014,9446,15880,7118,9516,54437,0,0,0,0,0,0,0,2375,2816,772,1943,1606,821,940,818,66,784,480,89,0,0,0,0,0,2.8
7,6493,6000,9351,15759,7116,9477,54196,0,0,0,0,0,0,0,2385,2834,759,1838,1557,846,992,803,72,748,469,80,0,0,0,0,0,2.8
8,6533,5964,9558,15967,6998,9523,54543,0,0,0,0,0,0,0,2363,2797,803,1884,1485,810,956,862,74,727,448,72,0,0,0,0,0,2.8
9,6543,6080,9467,15851,7113,9619,54673,0,0,0,0,0,0,0,2451,2893,732,1876,1603,841,983,870,86,750,479,92,0,0,0,0,0,2.8
10,6444,6063,9687,15933,7181,9549,54857,0,0,0,0,0,0,0,2405,2770,747,1787,1615,872,948,846,68,706,489,87,0,0,0,0,0,2.8
1,6675,6297,9656,16301,7236,9839,56004,0,1,0,0,0,0,1,2469,2962,747,1951,1544,927,992,873,74,802,460,93,1,0,0,0,0,0
2,6758,6120,9836,16176,7249,9571,55710,0,0,0,0,0,0,0,2540,2932,768,1918,1621,852,996,876,89,755,492,90,0,0,0,0,0,0
3,6658,6238,9585,16050,7213,9550,55294,0,0,0,0,0,0,0,2445,2926,759,1911,1598,914,1003,838,75,785,461,91,0,0,0,0,0,0
4,6703,6174,9663,16175,7084,9562,55361,0,0,0,0,0,0,0,2540,2870,783,1916,1544,895,1025,894,106,788,467,88,0,0,0,0,0,0
5,6658,6150,9512,15974,7106,9657,55057,0,0,0,0,0,0,0,2478,2927,745,1819,1514,876,970,844,74,738,457,69,0,0,0,0,0,0
6,6566,6098,9676,16128,7191,9606,55265,0,0,0,0,0,0,0,2432,2881,810,1859,1541,829,975,888,87,696,475,76,0,0,0,0,0,0
7,6527,6160,9777,16247,7163,9849,55723,0,0,0,0,0,0,0,2388,2918,819,1924,1591,921,982,859,97,764,436,90,0,0,0,0,0,0
8,6578,6241,9769,16163,7335,9640,55726,0,0,0,0,0,0,0,2449,2944,814,1960,1642,818,954,839,90,770,503,93,0,0,0,0,0,0
9,6620,6173,9659,16216,7164,9782,55614,0,0,0,0,0,0,0,2468,2945,785,1925,1549,918,970,890,78,746,469,96,0,0,0,0,0,0
10,6559,6187,9533,16235,7207,9897,55618,0,0,0,0,0,0,0,2412,2899,727,1848,1623,907,971,873,63,734,511,88,0,0,0,0,0,0
1,6680,6275,9574,16195,7195,9655,55574,0,1,0,0,0,0,1,2397,2913,753,1908,1585,867,965,872,92,791,492,80,0,0,0,0,1,0
2,6775,6117,9600,16013,7194,9766,55465,3,0,0,0,0,0,3,2536,2891,782,1962,1650,855,1024,839,74,794,510,99,1,1,1,0,2,1.4
3,6687,6103,9559,15743,7275,9493,54860,3,0,0,0,0,0,3,2432,2879,731,1875,1641,902,955,843,65,734,468,96,2,0,1,0,1,1.4
4,6712,6146,9528,15875,6960,9586,54807,3,0,0,0,0,0,3,2472,2829,780,1881,1441,865,987,824,75,733,450,79,2,2,1,0.001,1,1.4
5,6733,6099,9634,16034,7170,9600,55270,4,0,0,1,0,0,5,2488,2829,757,1916,1577,887,968,803,71,785,454,78,1,1,1,0,3,1.4
6,6697,6131,9603,16111,7177,9620,55339,2,0,1,2,0,2,7,2462,2895,790,1858,1576,869,986,886,80,758,478,94,2,1,1,0,3,2.8
7,6621,6056,9601,16164,7077,9627,55146,0,4,1,5,3,0,13,2453,2863,732,1874,1610,900,984,884,88,717,464,68,2,0,1,0,7,8.1
8,6563,6181,9448,16087,7205,9713,55197,14,2,1,11,1,5,34,2383,2908,798,1897,1582,806,918,857,57,739,473,86,9,2,1,0.001,14,25.3
9,6675,5940,9579,16106,7261,9893,55454,17,3,3,18,7,8,56,2440,2801,806,1831,1542,891,971,858,78,747,457,85,10,1,1,0,22,25.3
10,6582,6037,9815,16363,7325,9729,55851,15,8,8,24,7,9,71,2451,2842,757,1902,1655,842,952,834,79,784,508,89,20,8,1,0.002,24,25.3
1,6663,6274,9699,16292,7121,9721,55770,0,0,1,2,1,1,5,2445,2916,735,1925,1640,853,969,854,78,762,505,87,1,0,0,0,1,0
2,6809,6254,9642,15909,7246,9437,55297,1,3,1,6,1,2,14,2600,2869,789,1828,1605,900,1063,864,89,698,494,69,5,1,1,0,5,3
3,6720,6137,9648,16074,6963,9572,55114,3,2,1,6,1,1,14,2479,2875,778,1880,1547,874,987,869,76,770,458,85,3,3,1,0.001,5,7.8
4,6724,6102,9419,16006,7070,9573,54894,5,1,5,5,3,3,22,2425,2819,708,1924,1563,869,946,871,84,784,481,68,3,0,1,0,6,27.5
5,6770,6115,9281,15765,7074,9499,54504,6,2,1,9,2,4,24,2451,2973,676,1876,1567,893,994,894,59,763,484,112,4,2,1,0.001,8,27.5
6,6692,5978,9548,15846,7034,9470,54568,6,4,4,8,4,3,29,2587,2833,743,1835,1469,904,1052,848,78,721,438,86,10,0,1,0,11,27.5
7,6499,6234,9428,15944,7014,9601,54720,22,6,5,9,7,2,51,2400,2977,748,1891,1579,856,950,890,72,711,450,93,16,7,1,0.002,25,31.1
8,6579,6020,9682,15929,7117,9627,54954,27,6,8,25,9,8,83,2433,2865,825,1883,1507,905,987,858,90,750,444,98,21,7,1,0.002,34,44.9
9,6482,6158,9634,16116,7135,9474,54999,32,11,14,54,16,19,146,2405,2875,800,1936,1554,816,964,879,71,806,467,60,39,14,1,0.004,63,44.9
10,6541,6103,9555,16098,6976,9691,54964,46,18,23,77,23,25,212,2499,2908,729,1858,1472,838,993,828,92,764,445,83,35,19,1,0.006,101,44.9
1,6674,6304,9555,16240,7152,9763,55688,0,0,3,0,0,1,4,2549,2944,794,1961,1576,871,999,912,70,793,454,87,0,0,0,0,2,0
2,6682,6113,9691,16111,7266,9781,55644,1,1,0,2,3,0,7,2475,2832,809,1935,1609,907,1004,840,76,785,463,96,0,0,0,0,5,14.1
3,6683,6172,9690,16149,7175,9680,55549,3,1,3,9,1,2,19,2443,2942,761,1832,1629,868,968,908,84,724,479,84,1,1,1,0,9,14.1
4,6670,6244,9616,16236,7238,9738,55742,4,4,3,13,2,3,29,2480,2985,732,1882,1556,852,1013,908,82,720,463,75,7,1,1,0,15,17.7
5,6610,6166,9793,16381,7211,9818,55979,13,1,5,13,3,6,41,2442,3001,774,1920,1545,883,973,932,87,733,480,83,8,5,1,0.002,16,23.3
6,6538,6203,9782,16371,7299,9712,55905,10,5,1,16,6,7,45,2448,2990,807,1907,1596,849,1013,917,89,762,478,75,7,0,1,0,23,23.3
7,6529,6191,9720,16442,7226,9809,55917,23,8,10,29,6,16,92,2380,3017,851,1910,1576,860,968,938,98,786,496,81,18,3,1,0.001,36,23.3
8,6530,6144,9955,16464,7381,9748,56222,28,18,10,44,14,16,130,2466,2852,810,1963,1554,836,1002,846,78,777,463,74,27,12,1,0.004,52,23.3
9,6556,6307,9776,16595,7261,9995,56490,47,10,14,59,19,21,170,2413,2985,802,1975,1578,901,1015,875,77,819,464,102,40,9,1,0.003,67,25.5
10,6635,6259,10086,16633,7459,10030,57102,48,18,27,84,24,27,228,2491,2969,809,1958,1661,947,1019,900,95,796,479,98,41,20,1,0.006,100,36.9
1,6637,6310,9528,16337,7180,9707,55699,0,1,0,0,0,0,1,2477,2966,753,1821,1564,921,995,890,70,700,455,88,0,0,0,0,1,0
2,6719,6113,9767,16216,7108,9772,55695,0,0,0,0,0,0,0,2506,2911,793,1849,1562,932,981,867,69,727,476,84,0,0,0,0,0,5
3,6591,6177,9804,16024,7228,9550,55374,0,0,0,0,0,0,0,2554,2911,784,1839,1686,885,1025,878,90,742,509,86,0,0,0,0,0,5
4,6528,6219,9621,16087,6988,9758,55201,0,0,0,0,0,0,0,2419,2951,773,1915,1513,876,969,903,88,755,450,84,0,0,0,0,0,5
5,6585,6124,9725,16104,7260,9625,55423,0,0,0,0,0,0,0,2423,2880,794,1942,1580,869,947,836,58,762,468,83,0,0,0,0,0,5
6,6587,6149,9657,16266,7228,9787,55674,0,0,0,0,0,0,0,2443,2882,767,1921,1583,937,975,888,82,777,451,104,0,0,0,0,0,5
7,6565,6157,9765,16370,7236,9749,55842,0,0,0,0,0,0,0,2400,2874,772,1908,1562,849,935,849,98,753,471,82,0,0,0,0,0,5
8,6673,6218,9834,16454,7258,9792,56229,0,0,0,0,0,0,0,2501,2882,814,1913,1571,856,1014,831,86,748,479,79,0,0,0,0,0,5
9,6717,6242,9719,16503,7226,9994,56401,0,0,0,0,0,0,0,2452,2950,789,1893,1540,889,955,890,69,763,485,77,0,0,0,0,0,5
10,6766,6166,10112,16577,7421,9786,56828,0,0,0,0,0,0,0,2593,2922,803,2000,1614,889,1036,925,83,809,473,88,0,0,0,0,0,5
1,6642,6334,9652,16329,7160,9785,55902,0,2,1,1,0,0,4,2481,2952,715,1926,1603,849,991,883,77,784,462,88,1,0,0,0,3,0
2,6659,6236,9746,16122,7310,9721,55794,2,0,0,0,0,0,2,2465,2920,770,1868,1639,854,1004,831,71,739,482,92,0,0,0,0,2,4.5
3,6648,6340,9600,16019,7239,9873,55719,5,0,0,0,0,0,5,2432,2964,805,1970,1613,921,989,903,82,810,504,104,1,0,0,0,2,4.5
4,6761,6014,9610,15943,7294,9586,55208,11,0,0,1,0,1,13,2428,2805,796,1899,1631,879,977,860,63,778,477,79,5,1,1,0,6,5
5,6703,6176,9741,16063,7097,9658,55438,10,0,1,2,2,0,15,2466,3025,793,1920,1605,822,1014,890,95,746,457,83,5,2,1,0.001,5,5
6,6607,6264,9566,15990,7242,9559,55228,15,1,1,4,1,4,26,2457,2960,745,1899,1631,886,958,908,77,733,495,89,10,2,1,0.001,11,5
7,6654,6140,9798,16069,7064,9674,55399,24,1,2,9,2,4,42,2416,2915,771,1926,1504,838,947,856,80,749,452,82,15,6,1,0.002,15,16.1
8,6604,6219,9613,16028,7212,9712,55388,27,3,3,20,5,3,61,2480,2927,720,1873,1609,905,1005,861,67,742,490,73,15,9,1,0.003,27,18.4
9,6591,6224,9572,16048,7220,9614,55269,25,8,5,30,7,11,86,2463,2916,728,1929,1631,875,1000,899,62,794,522,91,21,7,1,0.002,39,19.1
10,6635,6172,9564,16062,7139,9760,55332,43,20,12,57,16,18,166,2465,2913,791,1865,1531,907,971,898,67,751,439,95,34,14,1,0.004,67,19.4
1,6590,6363,9978,16215,7157,9691,55994,0,0,2,0,0,0,2,2453,2939,833,1862,1528,868,983,855,70,735,494,84,0,0,0,0,1,0
2,6725,6339,9804,16292,7182,9811,56153,0,1,0,0,0,0,1,2429,2931,779,1965,1536,894,996,906,61,772,454,94,0,0,0,0,1,1
3,6807,6226,9509,16107,7291,9613,55553,4,0,0,0,0,0,4,2500,2879,769,1930,1555,848,1033,880,74,751,461,67,1,0,0,0,1,1.4
4,6814,6133,9667,16253,7112,9699,55678,3,0,0,0,0,0,3,2552,2927,839,1941,1588,904,1038,889,98,781,491,95,2,0,0,0,1,1.4
5,6659,6038,9590,16174,7208,9746,55415,0,0,0,0,0,0,0,2536,2888,809,1867,1591,908,1052,871,75,783,487,99,0,0,0,0,0,1.4
6,6525,6081,9814,16169,7193,9698,55480,0,0,0,0,0,0,0,2465,2847,799,1910,1532,857,972,839,82,756,450,76,0,0,0,0,0,1.4
7,6504,6242,9763,16224,7188,9701,55622,0,0,0,0,0,0,0,2480,2898,774,1917,1606,810,980,868,71,785,480,83,0,0,0,0,0,1.4
8,6569,6191,9855,16204,7255,9667,55741,0,0,0,0,0,0,0,2462,2993,787,1881,1572,889,988,884,74,753,451,86,0,0,0,0,0,1.4
9,6532,6261,9787,16346,7108,9753,55787,0,0,0,0,0,0,0,2323,2887,774,1922,1557,842,926,844,73,752,455,84,0,0,0,0,0,1.4
10,6746,6322,9652,16332,7282,9705,56039,0,0,0,0,0,0,0,2412,3014,757,1953,1602,838,913,917,92,797,465,96,0,0,0,0,0,1.4
1,6679,6317,9635,16255,7236,9716,55838,0,0,0,0,0,0,0,2573,3001,750,1947,1606,938,1049,951,78,790,478,84,0,0,0,0,0,0
2,6626,6241,9716,16072,7152,9592,55399,0,0,0,0,0,0,0,2496,2909,761,1901,1569,914,991,909,80,781,480,103,0,0,0,0,0,3.2
3,6641,6183,9665,15989,7063,9683,55224,0,0,0,0,0,0,0,2480,2909,789,1905,1522,856,985,879,70,790,441,101,0,0,0,0,0,3.2
4,6560,6096,9672,15937,7170,9551,54986,0,0,0,0,0,0,0,2461,2735,751,1915,1572,828,1001,842,74,741,454,72,0,0,0,0,0,3.2
5,6638,6220,9737,15861,7179,9516,55151,0,0,0,0,0,0,0,2498,2889,751,1892,1587,835,965,840,69,768,466,89,0,0,0,0,0,3.2
6,6656,6289,9401,15916,7098,9474,54834,0,0,0,0,0,0,0,2429,2959,750,1935,1581,864,970,902,75,738,481,94,0,0,0,0,0,3.2
7,6764,5929,9544,15867,7003,9538,54645,0,0,0,0,0,0,0,2519,2777,769,1872,1533,857,998,864,81,790,439,96,0,0,0,0,0,3.2
8,6606,6059,9541,15853,7107,9440,54606,0,0,0,0,0,0,0,2456,2872,752,1837,1526,822,968,883,70,719,465,89,0,0,0,0,0,3.2
9,6578,6066,9640,15866,6974,9432,54556,0,0,0,0,0,0,0,2486,2861,765,1964,1534,856,1013,872,77,767,484,94,0,0,0,0,0,3.2
10,6495,6090,9398,15773,6995,9359,54110,0,0,0,0,0,0,0,2378,2949,779,1892,1543,830,933,901,78,738,452,84,0,0,0,0,0,3.2
1,6680,6300,9643,16328,7132,9842,55925,0,1,0,0,0,0,1,2501,2986,785,1958,1645,917,1014,941,86,777,496,92,1,0,0,0,0,0
2,6655,6175,9655,16041,7280,9594,55400,0,0,0,0,0,0,0,2434,2932,769,1888,1658,858,952,876,70,770,498,75,0,0,0,0,0,2.2
3,6667,6131,9726,15975,7111,9435,55045,0,0,0,0,0,0,0,2459,2904,756,1889,1589,839,988,861,83,773,494,77,0,0,0,0,0,2.2
4,6609,6198,9587,15891,7028,9619,54932,0,0,0,0,0,0,0,2415,2923,779,1827,1594,881,977,838,85,704,473,73,0,0,0,0,0,2.2
5,6695,6136,9338,15926,7088,9525,54708,0,0,0,0,0,0,0,2495,2835,759,1822,1501,838,958,861,86,724,471,78,0,0,0,0,0,2.2
6,6762,5955,9731,16036,7172,9544,55200,0,0,0,0,0,0,0,2533,2788,797,1895,1569,876,975,827,76,733,458,82,0,0,0,0,0,2.2
7,6613,6217,9828,16091,7110,9678,55537,0,0,0,0,0,0,0,2466,2889,785,1759,1568,843,983,874,80,752,454,86,0,0,0,0,0,2.2
8,6651,6278,9546,16225,7195,9726,55621,0,0,0,0,0,0,0,2508,2900,813,1871,1611,895,1034,880,83,739,455,87,0,0,0,0,0,2.2
9,6729,6027,9703,16245,7212,9651,55567,0,0,0,0,0,0,0,2502,2789,794,1958,1607,867,1032,841,69,765,493,99,0,0,0,0,0,2.2
10,6668,6214,9585,16195,7216,9783,55661,0,0,0,0,0,0,0,2445,3058,758,1920,1573,870,989,895,83,788,468,74,0,0,0,0,0,2.2
1,6593,6360,9687,16216,7111,9796,55763,0,0,1,0,0,0,1,2408,2987,749,1890,1519,874,982,879,67,725,442,87,0,0,0,0,1,0
2,6753,6194,9809,16058,7264,9540,55618,0,0,0,0,0,0,0,2400,2936,776,1903,1583,877,983,905,76,730,477,80,0,0,0,0,0,1
3,6786,6289,9561,16013,7060,9687,55396,0,0,0,0,0,0,0,2531,2953,755,1900,1569,865,1021,898,69,778,481,94,0,0,0,0,0,1
4,6756,6127,9477,15954,7203,9764,55281,0,0,0,0,0,0,0,2528,2804,742,1870,1547,873,983,844,64,757,439,98,0,0,0,0,0,1
5,6755,6065,9660,16240,7324,9641,55685,0,0,0,0,0,0,0,2494,2861,761,1966,1634,879,971,821,67,772,460,94,0,0,0,0,0,1
6,6678,6169,9749,16336,7156,9890,55978,0,0,0,0,0,0,0,2485,2920,806,1908,1572,865,1001,882,84,763,483,86,0,0,0,0,0,1
7,6590,6077,9575,16380,7401,9993,56016,0,0,0,0,0,0,0,2506,2854,756,1960,1621,907,1064,833,70,755,459,96,0,0,0,0,0,1
8,6500,6182,9918,16571,7324,9989,56484,0,0,0,0,0,0,0,2449,2841,742,1944,1585,889,945,848,72,789,471,81,0,0,0,0,0,1
9,6665,6360,9796,16601,7408,9924,56754,0,0,0,0,0,0,0,2494,2869,778,1941,1593,933,1021,843,73,760,475,105,0,0,0,0,0,1
10,6802,6271,10095,16816,7301,10048,57333,0,0,0,0,0,0,0,2503,2956,835,1978,1624,921,1034,897,75,804,494,92,0,0,0,0,0,1
1,6626,6287,9771,16271,7179,9764,55898,0,1,0,0,0,0,1,2430,3014,768,1820,1569,884,954,937,72,709,480,92,0,0,0,0,1,0
2,6622,6215,9630,16191,7221,9854,55733,0,0,0,0,0,0,0,2529,2912,745,1903,1547,945,996,880,77,779,468,106,0,0,0,0,0,4.1
